,ID,Branch,Interview Date,Transaction Date,Comment Type,Comment,Follow-up,Satisfaction Rating
797,4933197,312,11/4/2015,11/3/2015,Compliment,They just do a great job. I never had an issue with them. The friendly staff and their knowledge.,,10
798,3851925,320,9/2/2014,8/29/2014,Compliment,"They just do their job. It surprises me they always know my name with all the other customers they have. I have a back and leg problem, and the last couple of times they gave me a chair to sit down.",,9
799,3465270,351,5/7/2014,5/6/2014,Compliment,They know me by name. I'm always in and out. I've had loans through them before. My check always goes through. Online banking is always easy. They're helpful.,,9
800,3293938,313,4/3/2014,4/2/2014,Compliment,"They know me by name. They care about me as a person and care about my family. They treat me with great respect. Very professional, very knowledgeable, and great to deal with.",,9
801,3862356,320,9/5/2014,9/4/2014,Compliment,"They know me when I walk in. If I have any questions, they answer them right away. They just have the friendliest tellers ever. They are just super. The branch manager, Carrie, is fabulous. If I need anything or have questions, they can help me right away. They are so friendly to work with. The office is open on Saturdays, and it's nice to go in on a Saturday morning if I need to.",,8
802,4181441,353,1/14/2015,1/13/2015,Compliment,"They know me. I feel like they are there to help me with any issues. I inherited a great deal of money from my father who also banked there. They made the process much easier during a time I was grieving. They transferred funds. It was easier than it had been with another bank I had dealt with in a similar fashion and will never bank at that one again. When I walk in one, of the managers always walks up and greets me. I feel like I am wanted whether with a large or small amount of money.",,10
803,4898023,320,10/28/2015,10/25/2015,Compliment,They know me. I have been there for a couple years. They are good to me.,,9
804,4660678,311,7/24/2015,7/23/2015,Compliment,"They know me. They are always helpful. In general, they check up on me if something weird happens with my account. In general, they have my interests in their thoughts if I'm not right in front of them, as well as when I'm in front of them. I think that about covers it.",,9
805,4778184,311,9/14/2015,9/11/2015,Compliment,"They know who I am by name. Never had any issues, and don't have to wait in line.",,9
806,4525499,115,6/4/2015,6/3/2015,Compliment,"They know who I am. They ask me about how I am doing, and they call me by name. They are very customer-savvy. It's a high-class bank. They treat you with respect. They are interested in their customers, and they make your day more positive.",,9
807,4357881,353,3/27/2015,3/26/2015,Compliment,"They know you by name. They ask you what you need as soon as you walk in the door, and before you leave, they ask if you need anything else. They are very polite. Their manners are great, their intelligence is good, and they are very friendly.",,8
808,4728312,160,8/31/2015,8/24/2015,Compliment,"They make you feel like your hometown. Make you feel good when you go in, make you feel good when you go out, and it's a good atmosphere. It's easy doing business, very simple.",,9
809,4318243,356,3/11/2015,3/10/2015,Compliment,They meet all of my banking needs. They're enthusiastic. They ask if they can do anything else for me. They make me feel very at home. The cookies and coffee.,,10
810,5018272,320,12/7/2015,12/3/2015,Compliment,They recognize you when you come through the door. They ask you what you want. I'm satisfied with them. They are a good bank. Everyone there is pleasant and they dress nicely. It is a friendly atmosphere.,,10
811,4131848,310,12/22/2014,12/18/2014,Compliment,"They seem like they have nice services. Nice and clean, and I feel welcome.",,9
812,3385362,313,4/22/2014,4/21/2014,Compliment,"They strive to provide good service, and they are convenient.",,8
813,4552823,356,6/16/2015,6/15/2015,Compliment,"They take care of me, and they answer any questions I have. They follow up. They treat you like you are somebody.",,8
814,4432454,160,4/29/2015,4/24/2015,Compliment,"They take the time to listen to their clients. They give us peace of mind with security issues. Overall, they are the top in satisfaction over all of the banks in town.",,8
815,4785189,318,9/17/2015,9/15/2015,Compliment,"They take the time to understand our needs, and they address us by name. They're friendly, kind, courteous, and helpful. They offer the best service. We get excellent rates. They're always prompt and helpful. If I could use them for everything, I would.",,9
816,5049781,310,12/28/2015,12/17/2015,Compliment,They talk to you really nicely when you go in there. I don’t go into any more than that one.,,10
817,3944768,401,10/3/2014,10/2/2014,Compliment,They took care of me when I moved to this area. They were very helpful.,,9
818,4795487,322,9/21/2015,9/20/2015,Compliment,"They treat me like family. If I have a concern, they are always there to take care of it. When I had my emergency surgery, they were going to give me a loan for that, but I didn't need it. I told her that I had a medical bill to pay. She said to talk to Rob for a loan, but I didn't need it. It's not fake concern, they care. They treat you just like family. You have a really good group of people working for you.",,10
819,3830958,320,8/22/2014,8/21/2014,Compliment,"They treat me like I'm part of the family. When I was sick and had my hip replaced, I called down there because I questioned something and they verified it for me. I needed some cash and they brought it down to me. They're very courteous and treat everybody very nice.",,8
820,3980484,312,10/27/2014,10/24/2014,Compliment,They treat me nice. I know everybody there.,,10
821,3465883,401,5/7/2014,5/6/2014,Compliment,They treat you like a person. They get to know who you are. The girl there has been so kind and considerate. They're very helpful.,,10
822,4888100,320,10/21/2015,10/20/2015,Compliment,They treat you like family and know you on a first name basis. They know who I am. Just that they treat you like family and are very personable.,,8
823,4327860,161,3/16/2015,3/13/2015,Compliment,They treated me very well so far. There is nothing to complain about. The service for my whole family is perfect. They treat me like family.,,9
